Item Name,Category Name,SKU,HSN,Unit Name,Alert Quantity,Brand Name,Lot Number,Expire Date,Purchase Price,Tax Name,Tax Value,Tax Type,Sales Price,Opening Stock,Barcode
L EYE PKT,PRIMERY ITEMS,,,None,,stationery,,,5,None,0,Inclusive,40,100000,1200423
DRY LEAF,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200424
NAGADHARANA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200425
SRI LANKA BAJ,PRIMERY ITEMS,,,None,,stationery,,,35,None,0,Inclusive,70,100000,1200426
YOUGET SPOONS,PRIMERY ITEMS,,,None,,stationery,,,0.6,None,0,Inclusive,2.5,100000,1200427
COLOUR CHALK 12 PCS BOX,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,40,100000,1200428
WHITE CHALK 12 PCS BOX,PRIMERY ITEMS,,,None,,stationery,,,22.5,None,0,Inclusive,35,100000,1200429
FISH SCALES,PRIMERY ITEMS,,,None,,stationery,,,35,None,0,Inclusive,50,100000,1200430
SPONCH,PRIMERY ITEMS,,,None,,stationery,,,11.45,None,0,Inclusive,20,100000,1200431
DRY FLOWER,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,140,100000,1200432
CRAFT STICKS,PRIMERY ITEMS,,,None,,stationery,,,70,None,0,Inclusive,125,100000,1200433
CRAFT STICKS,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,95,100000,1200434
CRAFT STICKS GEMS,PRIMERY ITEMS,,,None,,stationery,,,90,None,0,Inclusive,150,100000,1200435
CRAFT STICKS,PRIMERY ITEMS,,,None,,stationery,,,110,None,0,Inclusive,155,100000,1200436
STAR SEAQUEENS,PRIMERY ITEMS,,,None,,stationery,,,125,None,0,Inclusive,185,100000,1200437
DUST PKT,PRIMERY ITEMS,,,None,,stationery,,,90,None,0,Inclusive,130,100000,1200438
SEAQUEENS P10,PRIMERY ITEMS,,,None,,stationery,,,125,None,0,Inclusive,185,100000,1200439
BEEDES 14MM,PRIMERY ITEMS,,,None,,stationery,,,45,None,0,Inclusive,70,100000,1200440
BEEDES 12MM,PRIMERY ITEMS,,,None,,stationery,,,38,None,0,Inclusive,65,100000,1200441
BEEDES 10MM,PRIMERY ITEMS,,,None,,stationery,,,32,None,0,Inclusive,60,100000,1200442
BEEDES 8MM,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,55,100000,1200443
BEEDES 5MM,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,50,100000,1200444
BEEDES 3MM,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200445
1/2 BEEDES 10MM,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,60,100000,1200446
FLOWER BEEDES,PRIMERY ITEMS,,,None,,stationery,,,30,None,0,Inclusive,60,100000,1200447
BUTTEN L,PRIMERY ITEMS,,,None,,stationery,,,28,None,0,Inclusive,60,100000,1200448
DUST PKT,PRIMERY ITEMS,,,None,,stationery,,,10,None,0,Inclusive,30,100000,1200449
DUST BOTTLE,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,100,100000,1200450
COCONUT DUST CUP,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,50,100000,1200451
CRAFT STICKS,PRIMERY ITEMS,,,None,,stationery,,,45,None,0,Inclusive,90,100000,1200452
CRAFT STICKS,PRIMERY ITEMS,,,None,,stationery,,,135,None,0,Inclusive,225,100000,1200453
RABAR ATA PKT,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,40,100000,1200454
NATURAL CLAY 250G,PRIMERY ITEMS,,,None,,stationery,,,41.25,None,0,Inclusive,55,100000,1200455
PLASTIC FRUIT SET,PRIMERY ITEMS,,,None,,stationery,,,138,None,0,Inclusive,200,100000,1200456
S BIRD FEATHERS S18,PRIMERY ITEMS,,,None,,stationery,,,110,None,0,Inclusive,170,100000,1200457
WHITE CHALK,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200458
PEARL DUST RED,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200459
PEARL DUST LIGHT BLUE,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200460
PEARL DUST ORANGE,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200461
PEARL DUST BLUE,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200462
PEARL DUST PINK,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200463
PEARL DUST YELLOW,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200464
LAZER DUST GOLD 20GMS,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,75,100000,1200465
LAZER DUST SILVER 20GMS,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,75,100000,1200466
KIRI PABALU,PRIMERY ITEMS,,,None,,stationery,,,40,None,0,Inclusive,50,100000,1200467
BUTTON L,PRIMERY ITEMS,,,None,,stationery,,,20.31,None,0,Inclusive,25,100000,1200468
HIDES PATH LETTERS,PRIMERY ITEMS,,,None,,stationery,,,384,None,0,Inclusive,480,100000,1200469
ENGRAVING ART,PRIMERY ITEMS,,,None,,stationery,,,82.5,None,0,Inclusive,150,100000,1200470
HIDES PATH LETTER,PRIMERY ITEMS,,,None,,stationery,,,312,None,0,Inclusive,480,100000,1200471
PLASTIC CLOCK,PRIMERY ITEMS,,,None,,stationery,,,90,None,0,Inclusive,125,100000,1200472
COLORED POPSICLE STICKS,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200473
COLOUR FEATHERS,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,150,100000,1200474
SIYABALA ATA,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,40,100000,1200475
STONE BOARD,PRIMERY ITEMS,,,None,,stationery,,,110,None,0,Inclusive,160,100000,1200476
STONE BOARD,PRIMERY ITEMS,,,None,,stationery,,,105,None,0,Inclusive,160,100000,1200477
WALI PILLA L,PRIMERY ITEMS,,,None,,stationery,,,675,None,0,Inclusive,975,100000,1200478
HEEMA,PRIMERY ITEMS,,,None,,stationery,,,12,None,0,Inclusive,20,100000,1200479
BAR & CUBES L,PRIMERY ITEMS,,,None,,stationery,,,285,None,0,Inclusive,425,100000,1200480
BAR & CUBE S,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200481
COLOUR FEATHER S,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,125,100000,1200482
COLOUR FEATHER M,PRIMERY ITEMS,,,None,,stationery,,,85,None,0,Inclusive,140,100000,1200483
COLOUR FEATHER L,PRIMERY ITEMS,,,None,,stationery,,,90,None,0,Inclusive,170,100000,1200484
CLAY BOARD,PRIMERY ITEMS,,,None,,stationery,,,105,None,0,Inclusive,160,100000,1200485
S EYE,PRIMERY ITEMS,,,None,,stationery,,,1.1,None,0,Inclusive,2.5,100000,1200486
M EYE,PRIMERY ITEMS,,,None,,stationery,,,1.2,None,0,Inclusive,4.5,100000,1200487
L EYE,PRIMERY ITEMS,,,None,,stationery,,,1.6,None,0,Inclusive,5.5,100000,1200488
XL EYE,PRIMERY ITEMS,,,None,,stationery,,,0.6,None,0,Inclusive,10,100000,1200489
CHEFE HAT,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,60,100000,1200490
TIME COUNTER CP2807,PRIMERY ITEMS,,,None,,stationery,,,285,None,0,Inclusive,450,100000,1200491
PEARL PKT,PRIMERY ITEMS,,,None,,stationery,,,14.73,None,0,Inclusive,25,100000,1200492
POPCICAL STICK L,PRIMERY ITEMS,,,None,,stationery,,,100,None,0,Inclusive,160,100000,1200493
BAR AND CUBE M,PRIMERY ITEMS,,,None,,stationery,,,175,None,0,Inclusive,275,100000,1200494
COLOUR STICK,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,120,100000,1200495
SHINE PAPER RIBBON ROLL,PRIMERY ITEMS,,,None,,stationery,,,85,None,0,Inclusive,180,100000,1200496
WATTAKKA ATA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200497
KAKIRI ATA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200498
BUTTON,PRIMERY ITEMS,,,None,,stationery,,,18,None,0,Inclusive,30,100000,1200499
FLOWER SEQUENS,PRIMERY ITEMS,,,None,,stationery,,,19,None,0,Inclusive,40,100000,1200500
NELUM ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200501
MADATIYA ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200502
MEE ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200503
NAA ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200504
EDARU ATA,PRIMERY ITEMS,,,None,,stationery,,,13.33,None,0,Inclusive,30,100000,1200505
KARADA ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200506
IGINI ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200507
DOBA ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,40,100000,1200508
KOHOBA ATA,PRIMERY ITEMS,,,None,,stationery,,,13,None,0,Inclusive,30,100000,1200509
DIY SPONGE G01,PRIMERY ITEMS,,,None,,stationery,,,240,None,0,Inclusive,390,100000,1200510
HAND WORK SET,PRIMERY ITEMS,,,None,,stationery,,,140,None,0,Inclusive,210,100000,1200511
SKETCH SHEET,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200512
DUST PKT 100G,PRIMERY ITEMS,,,None,,stationery,,,70,None,0,Inclusive,200,100000,1200513
COLOUR COTTON,PRIMERY ITEMS,,,None,,stationery,,,8,None,0,Inclusive,10,100000,1200514
TONIC MUDI,PRIMERY ITEMS,,,None,,stationery,,,8,None,0,Inclusive,10,100000,1200515
COLOUR WODEN CUBE,PRIMERY ITEMS,,,None,,stationery,,,17,None,0,Inclusive,35,100000,1200516
PIPE CLEANER PKT,PRIMERY ITEMS,,,None,,stationery,,,35,None,0,Inclusive,80,100000,1200517
BUTTERFLY DECO,PRIMERY ITEMS,,,None,,stationery,,,77,None,0,Inclusive,110,100000,1200518
RIBBON FLOWER PKT,PRIMERY ITEMS,,,None,,stationery,,,35,None,0,Inclusive,80,100000,1200519
GLITTER RIBBON S,PRIMERY ITEMS,,,None,,stationery,,,56,None,0,Inclusive,80,100000,1200520
GLITTER RIBBON L,PRIMERY ITEMS,,,None,,stationery,,,105,None,0,Inclusive,150,100000,1200521
TONIC MUDI,PRIMERY ITEMS,,,None,,stationery,,,10,None,0,Inclusive,30,100000,1200522
SOLID,PRIMERY ITEMS,,,None,,stationery,,,175,None,0,Inclusive,290,100000,1200523
COLOUR WOOL,PRIMERY ITEMS,,,None,,stationery,,,40,None,0,Inclusive,80,100000,1200524
1/2 DOT RIBBON,PRIMERY ITEMS,,,None,,stationery,,,130,None,0,Inclusive,225,100000,1200525
DUST BOTTLE,PRIMERY ITEMS,,,None,,stationery,,,18,None,0,Inclusive,40,100000,1200526
DUST CUP,PRIMERY ITEMS,,,None,,stationery,,,29,None,0,Inclusive,60,100000,1200527
SEED BAG,PRIMERY ITEMS,,,None,,stationery,,,100,None,0,Inclusive,160,100000,1200528
HIDES PATH LETTER,PRIMERY ITEMS,,,None,,stationery,,,330,None,0,Inclusive,480,100000,1200529
DRY HERBLE,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200530
DRY PLANT,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200531
DRY FLOWER,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200532
BEADS,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,40,100000,1200533
MADATIYA,PRIMERY ITEMS,,,None,,stationery,,,19,None,0,Inclusive,30,100000,1200534
BUTTON,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,30,100000,1200535
STAR SEQUENS,PRIMERY ITEMS,,,None,,stationery,,,6,None,0,Inclusive,10,100000,1200536
100 CUBES,PRIMERY ITEMS,,,None,,stationery,,,200,None,0,Inclusive,325,100000,1200537
BAR AND CUBE S-2,PRIMERY ITEMS,,,None,,stationery,,,85,None,0,Inclusive,130,100000,1200538
SANKAYA BABARAYA,PRIMERY ITEMS,,,None,,stationery,,,36,None,0,Inclusive,60,100000,1200539
DUST PKT A12,PRIMERY ITEMS,,,None,,stationery,,,35,None,0,Inclusive,60,100000,1200540
DEENS SET,PRIMERY ITEMS,,,None,,stationery,,,400,None,0,Inclusive,520,100000,1200541
PIPE CLEANER,PRIMERY ITEMS,,,None,,stationery,,,1.75,None,0,Inclusive,5,100000,1200542
AGADA ATA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200543
SIYABALA ATA,PRIMERY ITEMS,,,None,,stationery,,,18,None,0,Inclusive,30,100000,1200544
OLIDA ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200545
GAMMALU,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200546
KALANITHISSA ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200547
IDDA ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200548
RUKKATHANA ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200549
HAMBU,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200550
SEA SHELL,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200551
KOHOMBA ATA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,35,100000,1200552
LOTUS SEED,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200553
IGINI ATA,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200554
SUN FLOWER SEED,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,30,100000,1200555
SEEDS,PRIMERY ITEMS,,,None,,stationery,,,16,None,0,Inclusive,40,100000,1200556
SEED,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200557
SEEDS BAG,PRIMERY ITEMS,,,None,,stationery,,,70,None,0,Inclusive,125,100000,1200558
BIRDS FEATHERS S,PRIMERY ITEMS,,,None,,stationery,,,70,None,0,Inclusive,110,100000,1200559
DRY FLOWERS,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,100,100000,1200560
DRY LEAVE,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,100,100000,1200561
DRY PLANT,PRIMERY ITEMS,,,None,,stationery,,,50,None,0,Inclusive,100,100000,1200562
COLOURED STONES,PRIMERY ITEMS,,,None,,stationery,,,10,None,0,Inclusive,30,100000,1200563
BEEDES 6MM,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200564
1/2 BEEDES 8MM,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200565
1/2 BEEDES 6MM,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200566
BUTTENS S,PRIMERY ITEMS,,,None,,stationery,,,28,None,0,Inclusive,55,100000,1200567
SEAQUEENS,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,30,100000,1200568
SEAQUEENS STAR,PRIMERY ITEMS,,,None,,stationery,,,8,None,0,Inclusive,20,100000,1200569
DEENS SET S,PRIMERY ITEMS,,,None,,stationery,,,170,None,0,Inclusive,240,100000,1200570
POM POM BALLS,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,90,100000,1200571
BAR AND CUBE MEDIUM,PRIMERY ITEMS,,,None,,stationery,,,220,None,0,Inclusive,325,100000,1200572
BAR AND CUBE MEDIUM -2,PRIMERY ITEMS,,,None,,stationery,,,295,None,0,Inclusive,490,100000,1200573
DEENS CUBE,PRIMERY ITEMS,,,None,,stationery,,,100,None,0,Inclusive,160,100000,1200574
BAR,PRIMERY ITEMS,,,None,,stationery,,,295,None,0,Inclusive,490,100000,1200575
NADETHI PUWARUWA,PRIMERY ITEMS,,,None,,stationery,,,495,None,0,Inclusive,750,100000,1200576
DICE L,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,100,100000,1200577
FETHERS,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,85,100000,1200578
CRAFT MATERIALS,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,95,100000,1200579
BUTTONS PKT,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,85,100000,1200580
GOOGLE EYE,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200581
SEA SHELL,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,50,100000,1200582
WARA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,30,100000,1200583
BEADS,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200584
ICE CREAM STICK,PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200585
PEARL L,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,25,100000,1200586
SEQUINSE,PRIMERY ITEMS,,,None,,stationery,,,18,None,0,Inclusive,30,100000,1200587
SEQUENS,PRIMERY ITEMS,,,None,,stationery,,,6,None,0,Inclusive,10,100000,1200588
COLOURED STYRO BALL,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,40,100000,1200589
CRAFT STICK,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,125,100000,1200590
PLASTIC SOLID,PRIMERY ITEMS,,,None,,stationery,,,185,None,0,Inclusive,360,100000,1200591
BUTTON,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,40,100000,1200592
COLOUR DYE,PRIMERY ITEMS,,,None,,stationery,,,7.5,None,0,Inclusive,15,100000,1200593
ABACUS,PRIMERY ITEMS,,,None,,stationery,,,225,None,0,Inclusive,350,100000,1200594
PEACOCK FEATHER,PRIMERY ITEMS,,,None,,stationery,,,300,None,0,Inclusive,450,100000,1200595
EKAL STICK,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,40,100000,1200596
POM POM BALLS,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,35,100000,1200597
DUST PKT,PRIMERY ITEMS,,,None,,stationery,,,15.5,None,0,Inclusive,40,100000,1200598
KALANI THISSA,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200599
CROWN CARD,PRIMERY ITEMS,,,None,,stationery,,,190,None,0,Inclusive,290,100000,1200600
SNOW SPRAY,PRIMERY ITEMS,,,None,,stationery,,,85,None,0,Inclusive,175,100000,1200601
"1"" ORGANSA RIBBON",PRIMERY ITEMS,,,None,,stationery,,,160,None,0,Inclusive,245,100000,1200602
1/4 GOLD RIBBON,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,125,100000,1200603
CORD THREAD,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,190,100000,1200604
CARD THREAD S,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,170,100000,1200605
DUST PKT,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200606
KIDS CLAY,PRIMERY ITEMS,,,None,,stationery,,,273,None,0,Inclusive,550,100000,1200607
SAND CLAY,PRIMERY ITEMS,,,None,,stationery,,,264.6,None,0,Inclusive,575,100000,1200608
CLOTH FLOWERS,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,40,100000,1200609
CLOTH FLOWER,PRIMERY ITEMS,,,None,,stationery,,,5,None,0,Inclusive,10,100000,1200610
CLOTH FLOWERS,PRIMERY ITEMS,,,None,,stationery,,,75,None,0,Inclusive,125,100000,1200611
CLOTH FLOWERS,PRIMERY ITEMS,,,None,,stationery,,,50,None,0,Inclusive,100,100000,1200612
APPRON,PRIMERY ITEMS,,,None,,stationery,,,100,None,0,Inclusive,125,100000,1200613
CRAFT STICK,PRIMERY ITEMS,,,None,,stationery,,,175,None,0,Inclusive,290,100000,1200614
COLOUR POPSICLE STICK S,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,110,100000,1200615
CRAFT STICK,PRIMERY ITEMS,,,None,,stationery,,,150,None,0,Inclusive,240,100000,1200616
COLOUR WIRE,PRIMERY ITEMS,,,None,,stationery,,,95,None,0,Inclusive,150,100000,1200617
POM POM BALLS,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,110,100000,1200618
COLOUR CLOTH CLIP,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,110,100000,1200619
POPSICLE STICK,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,95,100000,1200620
CRAFT EYES,PRIMERY ITEMS,,,None,,stationery,,,85,None,0,Inclusive,140,100000,1200621
SHINY POM POM BALLS,PRIMERY ITEMS,,,None,,stationery,,,65,None,0,Inclusive,110,100000,1200622
CRYSTAL TAG,PRIMERY ITEMS,,,None,,stationery,,,55,None,0,Inclusive,95,100000,1200623
GAMMALU,PRIMERY ITEMS,,,None,,stationery,,,18,None,0,Inclusive,30,100000,1200624
COLOUR DYE PKT,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200625
SEQUEENS,PRIMERY ITEMS,,,None,,stationery,,,23.25,None,0,Inclusive,40,100000,1200626
HAIR BANDS,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200627
RUBER SEEDS,PRIMERY ITEMS,,,None,,stationery,,,25,None,0,Inclusive,50,100000,1200628
WARA PETAL,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200629
GINGLE BELLS,PRIMERY ITEMS,,,None,,stationery,,,30,None,0,Inclusive,50,100000,1200630
PENCIL NON SHARPENER LT17X03,PRIMERY ITEMS,,,None,,stationery,,,15,None,0,Inclusive,25,100000,1200631
NON SHARPENING PENCIL(BEAR),PRIMERY ITEMS,,,None,,stationery,,,14,None,0,Inclusive,25,100000,1200632
SOLID PLASTIC UNIT1,PRIMERY ITEMS,,,None,,stationery,,,30,None,0,Inclusive,50,100000,1200633
DRY FLOWER D20,PRIMERY ITEMS,,,None,,stationery,,,8,None,0,Inclusive,10,100000,1200634
WIND SEEDS D20,PRIMERY ITEMS,,,None,,stationery,,,20,None,0,Inclusive,40,100000,1200635
GEL BALL R22,PRIMERY ITEMS,,,None,,stationery,,,12,None,0,Inclusive,20,100000,1200636
DRY LEAVE D20,PRIMERY ITEMS,,,None,,stationery,,,8,None,0,Inclusive,10,100000,1200637
COLOUR EGG SHELLS,PRIMERY ITEMS,,,None,,stationery,,,24,None,0,Inclusive,30,100000,1200638
"PANTHIRU 8""",PRIMERY ITEMS,,,None,,stationery,,,650,None,0,Inclusive,950,100000,1200639
NUMBER SCROLL,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200640
LETTER SCROLL,PRIMERY ITEMS,,,None,,stationery,,,80,None,0,Inclusive,100,100000,1200641
SCALE WEIGHTAS SET,PRIMERY ITEMS,,,None,,stationery,,,"1,500.00",None,0,Inclusive,"2,250.00",100000,1200642
SHARPENER FROG AB-6,PRIMERY ITEMS,,,None,,stationery,,,12,None,0,Inclusive,15,100000,1200643
PEARL PKT,PRIMERY ITEMS,,,None,,stationery,,,13.33,None,0,Inclusive,25,100000,1200644
RIBBON BOW,PRIMERY ITEMS,,,None,,stationery,,,200,None,0,Inclusive,250,100000,1200645
COTTON WOOL 20G,PRIMERY ITEMS,,,None,,stationery,,,22.91,None,0,Inclusive,40,100000,1200646
SRI LANKAN  OLD STAMPS,PRIMERY ITEMS,,,None,,stationery,,,120,None,0,Inclusive,170,100000,1200647
SR LANKAN OLD STAMP WITH COINS,PRIMERY ITEMS,,,None,,stationery,,,160,None,0,Inclusive,190,100000,1200648
SRI LANKAN OLD STAMP (S),PRIMERY ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1200649
NO.10 PAGODA PAINT BRUSH,PRIMERY ITEMS,,,None,,stationery,,,12.5,None,0,Inclusive,50,100000,1200650
NO.12 BLACK HORSE PAINT BRUSH,PRIMERY ITEMS,,,None,,stationery,,,26.26,None,0,Inclusive,60,100000,1200651
NO:032 BURNT UMBER FABRIC PAINT,PRIMERY ITEMS,,,None,,stationery,,,56,None,0,Inclusive,75,100000,1200652
125X82 CROSS STITCH R236,PRIMERY ITEMS,,,None,,stationery,,,"4,141.20",None,0,Inclusive,"6,000.00",100000,1200653
45X54 CROSS STITCH R241,PRIMERY ITEMS,,,None,,stationery,,,"1,012.20",None,0,Inclusive,"1,500.00",100000,1200654
54X73 CROSS STITCH R247,PRIMERY ITEMS,,,None,,stationery,,,"1,663.20",None,0,Inclusive,"2,425.00",100000,1200655
75X95 CROSS STITCH R274,PRIMERY ITEMS,,,None,,stationery,,,"2,935.80",None,0,Inclusive,"4,250.00",100000,1200656
94X111 CROSS STITCH R311,PRIMERY ITEMS,,,None,,stationery,,,"4,191.60",None,0,Inclusive,"6,100.00",100000,1200657
53X67 CROSS STITCH R400,PRIMERY ITEMS,,,None,,stationery,,,"1,276.80",None,0,Inclusive,"1,850.00",100000,1200658
155X111 CROSS STITCH R407,PRIMERY ITEMS,,,None,,stationery,,,"7,555.80",None,0,Inclusive,"11,000.00",100000,1200659
86X111 CROSS STITCH R429,PRIMERY ITEMS,,,None,,stationery,,,"3,843.00",None,0,Inclusive,"5,575.00",100000,1200660
56X83 CROSS STITCH R525,PRIMERY ITEMS,,,None,,stationery,,,"1,890.00",None,0,Inclusive,"2,750.00",100000,1200661
76X91 CROSS STITCH R530,PRIMERY ITEMS,,,None,,stationery,,,"3,074.40",None,0,Inclusive,"4,475.00",100000,1200662
106X131 CROSS STITCH R580,PRIMERY ITEMS,,,None,,stationery,,,"5,871.60",None,0,Inclusive,"8,525.00",100000,1200663
45X54 CROSS STITCH R629,PRIMERY ITEMS,,,None,,stationery,,,970.2,None,0,Inclusive,"1,400.00",100000,1200664
52X72 CROSS STITCH R810,PRIMERY ITEMS,,,None,,stationery,,,"1,444.80",None,0,Inclusive,"2,100.00",100000,1200665
66X91 CROSS STITCH R813,PRIMERY ITEMS,,,None,,stationery,,,"2,427.60",None,0,Inclusive,"3,525.00",100000,1200666
48X57 CROSS STITCH R814,PRIMERY ITEMS,,,None,,stationery,,,966,None,0,Inclusive,"1,400.00",100000,1200667
67X88 CROSS STITCH R816,PRIMERY ITEMS,,,None,,stationery,,,"2,398.20",None,0,Inclusive,"3,500.00",100000,1200668
183X97 CROSS STITCH R818,PRIMERY ITEMS,,,None,,stationery,,,"7,379.40",None,0,Inclusive,"10,700.00",100000,1200669
77X46 CROSS STITCH R224,PRIMERY ITEMS,,,None,,stationery,,,"1,776.60",None,0,Inclusive,"4,360.00",100000,1200670
POM POM BALL 25C-2,PRIMERY ITEMS,,,None,,stationery,,,71.4,None,0,Inclusive,145,100000,1200671
